Id|Categoria|Nombre|Valoracion|Dificultad|Num_comensales|Tiempo|Tipo|Descripcion|Link_receta|Num_comments|Num_reviews|Fecha_modificacion|Ingredientes
69729|Cócteles y bebidas|Lassi de coco||baja|2|10m||"
La comida india se destaca por su sabor exótico, impregnado de especies muy aromáticas, contenedoras de sabores muy marcados. A pesar de lo exquisito que pueden ser estos platillos, la gran cantidad condimentación puede causar irritación en el sistema digestivo de algunas personas. Por este motivo,..."|https://www.recetasgratis.net/receta-de-lassi-de-coco-69729.html|0|0|2018-06-01|1 litro de yogur natural,500 mililitros de leche de coco (o un coco entero),1 manojo de hierbabuena fresca (al gusto),1 limón (zumo),1 pizca de sal,½ cucharada postre de canela,½ cucharada postre de clavos,1 pizca de cardamomo (opcional y al gusto),½ hoja de laurel (opcional y al gusto),1 cucharada sopera de miel (opcional y al gusto)
69138|Cócteles y bebidas|Rompope de café casero||baja|6|30m||"
¡Rompope mexicano en un 2x3! Esta receta para hacer rompope de café te cautivará por lo fácil y rápida que resulta prepararla ¡Un clásico internacional sin complicaciones! Por este motivo, RecetaGratiste propone la bebida tradicional de la Navidad que resulta perfecta para cualquier celebración importante durante..."|https://www.recetasgratis.net/receta-de-rompope-de-cafe-casero-69138.html|0|0|2018-05-03|4½ tazas de leche (1080 mililitros),1 lata de leche condensada (400 ml),4 huevo grandes (yemas),3 cucharadas soperas de café liquido o café soluble,1 cucharadita de canela molida,175 mililitros de ron (opcional),1 cucharada sopera de vainilla liquida,½ taza de crema batida o merengue,1 hoja de hierbabuena,1 pizca de canela
69142|Cócteles y bebidas|Limonada alcalina casera||baja|2|10m|Desayuno|"
Las bebidas isotónicas, hidratantes o deportivas son aquellas que contribuyen a la rehidratación corporal de forma rápida y eficaz, potenciado la absorción de agua y a la vez reponiendo nutrientes necesarios para el cuerpo, perdidos durante cualquier entrenamiento. Estas bebidas resultan ideales para el..."|https://www.recetasgratis.net/receta-de-limonada-alcalina-casera-69142.html|5|5|2018-05-02|1 litro de agua (mineral o hervida),1 cucharadita de sal,1 cucharadita de bicarbonato de sodio,2 cucharadas soperas de azúcar,1 limón (el zumo)
68390|Cócteles y bebidas|Smoothie de aguacate y piña||baja|2|15m|Desayuno|"
Este smoothie de aguacate y piña con frutos rojos de dos colores que comparto en RecetasGratis, aparte de ser muy saludable y repleto de vitaminas y minerales, queda muy rico y vistoso. La piña es desintoxicante y diurética, previene la retención de líquidos y tiene propiedades antiinflamatorias, además de..."|https://www.recetasgratis.net/receta-de-smoothie-de-aguacate-y-pina-68390.html|0|0|2020-01-07|piña,1 aguacate,2 plátanos congelados,1 taza de frutos de bosque congelados,2 cucharadas soperas de pasas,1 taza de agua (240 mililitros)
68293|Cócteles y bebidas|Smoothie bowl de papaya y cacao||baja|1|15m|Desayuno|"
Un bol de smoothie es un desayuno o un brunch muy completo, rico y variado puesto que combina en sí mucha fruta fresca, granola o muesli, superalimentos, etc. Este smoothie bowl de papaya y cacao que he preparado en RecetasGratis para desayunar queda delicioso debido a la combinación de cacao y canela con plátano..."|https://www.recetasgratis.net/receta-de-smoothie-bowl-de-papaya-y-cacao-68293.html|0|0|2018-04-21|2 plátanos congelados,¼ papaya,2 cucharadas soperas de cacao puro,1 cucharadita de canela,4 dátiles,½ plátano fresco para decorar,1 mandarina,½ pera,1 cucharadita de uvas pasas,½ manzana,½ vaso de agua
68280|Cócteles y bebidas|Batido de pepino, apio y manzana verde||baja|1|15m|Desayuno|"
La hidratación es muy importante, sobre todo en los días calurosos o cuando practicamos deporte. Este batido de pepino, apio y manzana verde con pera y jengibre que traigo en esta ocasión a RecetasGratis va a ayudar a mantenerte hidratado debido a las propiedades de sus componentes - todos son excelentes..."|https://www.recetasgratis.net/receta-de-batido-de-pepino-apio-y-manzana-verde-68280.html|0|0|2019-07-16|1 pepino,1 manzana,1 pera,½ rama de apio,4 dátiles,1 trozo de jengibre fresco,1 vaso de agua
68219|Cócteles y bebidas|Smoothie de chocolate y café||baja|2|15m|Desayuno|"
Este smoothie frío de café y chocolate es una opción de desayuno o merienda perfecta para los días calurosos. Te va a encantar la combinación de chocolate, café y plátano, dulce y suave. También puedes añadir un poco de hielo y preparar un delicioso frapuccino. En cualquier caso, sigue leyendo y aprende..."|https://www.recetasgratis.net/receta-de-smoothie-de-chocolate-y-cafe-68219.html|0|0|2018-04-19|½ taza de café expreso frío,2 plátanos congelados,250 mililitros de leche de soja,2 cucharadas soperas de cacao puro,2 cucharadas soperas de sirope de agave,30 gramos de chocolate negro
68084|Cócteles y bebidas|Smoothie de plátano y yogur||baja|1|30m|Desayuno|"
Este batido sin lactosa es un desayuno completo en toda regla servido en un vaso. Combina sabores que quedan muy bien: chocolate, cacahuetes, canela y especias, etc. Para preparar este batido todos los productos que he utilizado no contienen ingredientes de origen animal, por tanto, es una receta apta..."|https://www.recetasgratis.net/receta-de-smoothie-de-platano-y-yogur-68084.html|0|0|2019-07-09|300 mililitros de leche de arroz,2 plátanos congelados,1 cucharada sopera de crema de cacahuete,1 bolsa de té chai,1 yogur de soja sabor chocolate,1 puñado de cacahuetes,1 puñado de galletas de chocolate,½ cucharadita de canela
67981|Cócteles y bebidas|Smoothie de calabaza||baja|1|15m|Desayuno|"
La calabaza es un ingrediente muy original para un batido. La calabaza tiene propiedades depurativas, aporta fibra, energía y produce saciedad, al igual que el plátano, por tanto, este smoothie de calabaza que compartido con RecetasGratis es perfecto para tomar para desayunar. El batido de calabaza y plátano..."|https://www.recetasgratis.net/receta-de-smoothie-de-calabaza-67981.html|3|3|2018-04-07|1 taza de calabaza cocida,2 plátanos congelados,1 trozo de jengibre o 1/2 cucharadita de jengibre en polvo,1 taza de leche de almendras,¼ cucharadita de semillas de anís molidas,½ cucharadita de canela,1 pizca de pimienta,¼ cucharadita de nuez moscada,1 yogur de soja natural,1 cucharada sopera de muesli,1 chorro de sirope de caramelo
67920|Cócteles y bebidas|Licor de mandarina casero||baja|10|30m|Acompañamiento|"
Hoy en día tenemos la sana costumbre de hacer tertulias de sobremesa en las reuniones familiares o con amigos, y los aguardientes y licores se han convertido en los imprescindibles compañeros del final de una buena comida o cena. Este es el momento ideal para degustarlos con toda tranquilidad y calma,..."|https://www.recetasgratis.net/receta-de-licor-de-mandarina-casero-67920.html|0|0|2018-04-04|8 mandarinas,750 mililitros de orujo, alcohol fino o aguardiente,500 gramos de azúcar (2½ tazas),500 mililitros de agua
67778|Cócteles y bebidas|Batido de plátano y avena para adelgazar||baja|2|15m|Desayuno|"
Sin excusas… ,¡a desayunar! Todos sabemos que el desayuno resulta vital para un buen desempeño del organismo a lo largo de día. Sin embargo, muchas personas también creen que si se saltan esta comida, bajarán de peso rápidamente. La verdad resulta muy distinta, pues al no consumir la primera comida del..."|https://www.recetasgratis.net/receta-de-batido-de-platano-y-avena-para-adelgazar-67778.html|8|4|2020-01-03|1 banano o cambur maduro,1 taza de yogur griego o yogur descremado sin sabor,leche de soja o arroz sin grasa,½ taza de avena en granos enteros,4 cucharaditas de linaza en semillas,1 pizca de miel natural (al gusto),4 cubos de hielo (o al gusto)
67784|Cócteles y bebidas|Batido de proteínas casero para cenar||baja|2|15m|Cena|"
Los batidos de proteínas son muy populares entre las personas que asisten a los gimnasios y deportistas. Sin embargo, estas bebidas poseen beneficios que pueden interesar a todos. La cualidad principal de los batidos proteínicos es contribuir a la pérdida de peso y tonificar los músculos. Por si fuera poco, te..."|https://www.recetasgratis.net/receta-de-batido-de-proteinas-casero-para-cenar-67784.html|0|0|2019-07-09|3 claras de huevo cocidas,250 gramos de yogur griego o descremado sin sabor,1 banano, cambur o plátano maduro,250 mililitros de leche desnatada o descremada
67785|Cócteles y bebidas|Cocada venezolana||baja|6|15m||"
La bebida cocada en Venezuela resulta tan típica como las arepas o cualquiera de los platillos emblemáticos de mi nación. Esta bebida es refrescante, dulce, cremosa, fragante y exótica; en resumen, un viaje sensorial directo a playas paradisíacas del Caribe. Como sucede con el resto de la gastronomía local, la..."|https://www.recetasgratis.net/receta-de-cocada-venezolana-67785.html|0|0|2019-11-27|1 lata de leche condensada,1 coco natural (marrón),1 botella de leche de coco (o en lata),1 pizca de canela en polvo
67818|Cócteles y bebidas|Jugo de naranja con jengibre para la gripe||baja|4|30m|Desayuno|"
Con el invierno siempre viene la época de resfriados, gripe y catarros. Este cóctel para el resfriado que traigo a RecetasGratis es un buen remedio para prevenirlos y combatirlos debido a las propiedades de sus ingredientes. Como base para preparar este jugo de naranja con jengibre para la gripe vamos..."|https://www.recetasgratis.net/receta-de-jugo-de-naranja-con-jengibre-para-la-gripe-67818.html|5|5|2018-03-30|6 naranjas grandes,4 fresas,1 trozo de jengibre fresco grande (raíz),2 ramas de apio
74178|Consejos de cocina|5 jugos para subir las defensas||||||"
Nuestro organismo siempre está expuesto a agentes patógenos que pueden causar enfermedades, ya sean bacterias, virus, hongos, entre otros. Nuestra recuperación dependerá de que tan resistente sea nuestro sistema inmunológico, ante estos agentes.
Por lo antes dicho, resulta muy importante mantener en forma..."|https://www.recetasgratis.net/articulo-5-jugos-para-subir-las-defensas-74178.html|0|0|2020-03-31|
74175|Consejos de cocina|Diferencias entre gazpacho y salmorejo||||||"
Durante la temporada de calor nos apetecen mucho los platillos ligeros, especialmente las sopas frías y las ensaladas. Cuando de sopas frías se trata, el gazpacho y el salmorejo poseen tanta fama que traspasan las fronteras de las tierras donde se preparan de forma tradicional, España y Portugal.
Es..."|https://www.recetasgratis.net/articulo-diferencias-entre-gazpacho-y-salmorejo-74175.html|0|0|2020-03-31|
74166|Consejos de cocina|Cómo aprovechar el pan duro - Recetas y trucos||||||"
¿Te ha quedado el pan duro? ¿Parece casi incomestible? Si es así, ¡no lo deseches! En RecetasGratis te explicamos por qué te sale el pan duro para que nunca más te vuelva a pasar y, además, te contamos cómo aprovecharlo.
Con los trucos que compartiremos lograrás devolverle su textura original a ese pan..."|https://www.recetasgratis.net/articulo-como-aprovechar-el-pan-duro-recetas-y-trucos-74166.html|0|0|2020-03-31|
74162|Consejos de cocina|Cómo deshidratar frutas||||||"
Las frutas deshidratadas pueden convertirse en golosinas o snacks saludables para niños y adultos, ya que no solo podemos degustarlas solas, sino también acompañadas con cereales, granolas, smoothies, barras energéticas, postres y ensaladas. Además, también sirven para graduar la acidez de las salsas..."|https://www.recetasgratis.net/articulo-como-deshidratar-frutas-74162.html|0|0|2020-03-30|
74090|Consejos de cocina|Grupos de alimentos básicos y sus nutrientes||||||"
Todos queremos disfrutar de una buena nutrición y sabemos que para lograr esta meta necesitamos información sobre los alimentos que consumimos diariamente. A raíz de esta necesidad, se creó la clasificación por grupos de alimentos, así podemos manejar ciertos conocimientos básicos acerca de nuestra alimentación..."|https://www.recetasgratis.net/articulo-grupos-de-alimentos-basicos-y-sus-nutrientes-74090.html|0|0|2020-03-30|
74172|Consejos de cocina|Cómo ablandar pan duro||||||"
Si quieres recuperar la textura original del pan existen muchos trucos, sin embargo, todo se resume en: calor y humedad. Sí, la acción de ambas cosas recupera las características originales del pan, como verás a continuación.
Pero, ¿por qué se pone el pan duro? Porque este alimento contiene mucha humedad,..."|https://www.recetasgratis.net/articulo-como-ablandar-pan-duro-74172.html|0|0|2020-03-26|
74145|Consejos de cocina|Cómo conservar los ajos||||||"
El ajo posee un sabor y aroma muy apreciados en la gastronomía mundial, además de múltiples beneficios para la salud. Por estas razones, este alimento se ha convertido en un ingrediente esencial en nuestra cocina.
Pero, si se trata de conservación, el ajo puede volverse un dolor de cabeza si no se encuentra..."|https://www.recetasgratis.net/articulo-como-conservar-los-ajos-74145.html|0|0|2020-03-24|
74130|Consejos de cocina|Cómo conservar el pan||||||"
Un alimento que casi nunca falta en la mesa, sin duda alguna, es el pan. Su versatilidad nos permite disfrutarlo como acompañante de comidas, como entrada, postre o como aperitivo en forma de bocatas, sándwiches, hamburguesas, perritos calientes, etc. Por esta razón, algunas veces, quizá compramos pan..."|https://www.recetasgratis.net/articulo-como-conservar-el-pan-74130.html|0|0|2020-03-19|
74119|Consejos de cocina|Cómo conservar fresas||||||"
La fresa es, por excelencia, la fruta icónica de los postres. ¿Quién no ha probado alguna vez algún dulce preparado con fresas? Pero aunque la fresa es muy apreciada en la repostería y en la gastronomía en general, resulta una fruta delicada de manipular y conservar, pues pierde se estropea con facilidad...."|https://www.recetasgratis.net/articulo-como-conservar-fresas-74119.html|0|0|2020-03-17|
74015|Consejos de cocina|Clasificación de los alimentos||||||"
Los tejidos de los seres vivos están constituidos por carbono (C), hidrógeno (H) y oxígeno (O), siendo los compuestos mayoritarios agua, glúcidos (hidratos de carbono), prótidos (proteínas) y lípidos (grasas). Es decir, todos los seres vivos están compuestos mayormente por lo que comen, por lo cual es vital..."|https://www.recetasgratis.net/articulo-clasificacion-de-los-alimentos-74015.html|2|5|2020-01-31|
73940|Consejos de cocina|Tipos de gelatina||||||"
¿Qué es la gelatina? Una sustancia sólida, inodora, incolora e insípida que se emplea en la gastronomía en general y especialmente en la repostería. Sus usos principales se podrían resumir en tres: estabilizante, espesante y gelificante. A la hora de elegir qué tipo de gelatina nos resulta mejor para nuestras..."|https://www.recetasgratis.net/articulo-tipos-de-gelatina-73940.html|1|5|2020-01-31|
